rx11cr0028  59.22462  1202  3.00  4.00  5.00  6.00  7.00  8.00  9.00  10.00  102304.9  135941.3  159107.  174765.6  186041.  194494.2  201589.3  207838.7  28.44042  50.48557  78.81467  113.1862  154.3699  201.2185  254.7686  314.4003
rx11cr0028  58.37232  1214  3.00  4.00  5.00  6.00  7.00  8.00  9.00  10.00  102700.1  137492.8  161905.6  178474.3  190107.  199084.7  206252.3  212628.3  28.6475  50.54041  78.75452  113.4892  154.0079  201.573  254.5462  314.4065
rx11cr0029  53.76271  1239  3.00  4.00  5.00  6.00  7.00  8.00  9.00  10.00  9443.717  13812.08  17714.68  21285.23  24688.19  28050.23  31553.81  35197.85  28.48128  50.52005  78.82539  113.3293  154.2134  201.1971  254.8571  314.5126
rx11cr0029  54.77974  1244  3.00  4.00  5.00  6.00  7.00  8.00  9.00  10.00  9250.237  13633.83  17631.94  21122.63  24515.8  27763.97  31295.72  34954.81  28.38641  50.43014  79.11526  113.2394  154.55  200.7026  254.9762  314.6932
rx11cr0029  54.80363  1100  3.00  4.00  5.00  6.00  7.00  8.00  9.00  10.00  3172.089  5030.023  7064.593  9269.482  11793.18  14505.99  17654.17  21150.78  28.33607  50.67519  78.85432  112.9483  154.5696  201.0164  254.9907  314.1914
rx11cr0029  55.37003  1108  3.00  4.00  5.00  6.00  7.00  8.00  9.00  10.00  3262.61  5271.123  7450.214  9824.328  12499.21  15381.1  18671.55  22324.85  28.4141  50.62806  78.83708  113.2203  154.486  201.1062  254.9209  314.3891
rx11cr0029  60.93518  1229  3.00  4.00  5.00  6.00  7.00  8.00  9.00  10.00  83771.91  118108.7  143979.9  162701.7  176888.8  187288.4  195953.6  203246.  28.32409  50.6893  78.85591  112.9126  154.6102  200.9745  255.0385  314.1546
rx11cr0029  59.93961  1241  3.00  4.00  5.00  6.00  7.00  8.00  9.00  10.00  82878.56  116756.6  143143.4  162313.2  176280.8  187009.6  195603.3  202969.3  28.59144  50.48238  78.81063  113.4545  154.1257  201.3697  254.6567  314.3971
rx11cr0030  58.31169  1232  3.00  4.00  5.00  6.00  7.00  8.00  9.00  10.00  10283.05  14518.6  18198.78  21543.59  24849.79  28258.36  31887.07  35720.78  28.57335  50.5549  78.85661  113.2321  154.2874  201.3462  254.8227  314.3843
rx11cr0030  59.79664  1249  3.00  4.00  5.00  6.00  7.00  8.00  9.00  10.00  9853.294  14174.77  17882.55  21227.78  24557.17  27878.64  31479.42  35302.53  28.38786  50.63517  78.85654  113.2012  154.5228  201.0188  254.9658  314.4181
